Index,Chemical,Count,
Mar-14,Mercury,2,
Mar-14,Chlorodinine,16,
Mar-14,Dissolved oxygen,32,
Mar-14,Potassium,7,
Mar-14,Calcium,23,
Mar-14,Oxygen saturation,7,
Mar-14,Sodium,7,
Mar-14,Chemical Oxygen Demand (Mn),23,
Mar-14,"p,p-DDT",22,
Mar-14,Bicarbonates,12,
Mar-14,Orthophosphate-phosphorus,33,
Mar-14,Manganese,2,
Mar-14,AGOC-3A,16,
Mar-14,Nitrates,33,
Mar-14,Dissolved organic carbon,1,
Mar-14,Sulphates,16,
Mar-14,Cadmium,2,
Mar-14,Lead,2,
Mar-14,Chemical Oxygen Demand (Cr),24,
Mar-14,Methylosmoline,16,
Mar-14,Biochemical Oxygen,32,
Mar-14,Ammonium,33,
Mar-14,Zinc,2,
Mar-14,Atrazine,22,
Mar-14,Anionic active surfactants,15,
Mar-14,Total hardness,14,
Mar-14,Petroleum hydrocarbons,1,
Mar-14,Chlorides,23,
Mar-14,Nitrites,33,
Mar-14,Total nitrogen,33,
Mar-14,Total dissolved salts,22,
Mar-14,Total phosphorus,33,
Mar-14,Nickel,2,
Mar-14,Magnesium,23,
Mar-14,Dissolved silicates,24,
Mar-14,Chromium,2,
Mar-14,Copper,2,
Mar-14,Arsenic,2,
Apr-14,Calcium,20,
Apr-14,Mercury,4,
Apr-14,Dissolved silicates,15,
Apr-14,Atrazine,17,
Apr-14,Total dissolved salts,25,
Apr-14,Biochemical Oxygen,25,
Apr-14,Nitrates,26,
Apr-14,Potassium,20,
Apr-14,Bicarbonates,15,
Apr-14,Orthophosphate-phosphorus,26,
Apr-14,Manganese,5,
Apr-14,Copper,4,
Apr-14,Methylosmoline,9,
Apr-14,Anionic active surfactants,18,
Apr-14,Cadmium,4,
Apr-14,Arsenic,4,
Apr-14,Chemical Oxygen Demand (Cr),20,
Apr-14,Total phosphorus,26,
Apr-14,Nitrites,26,
Apr-14,Total organic carbon,6,
Apr-14,Dissolved oxygen,25,
Apr-14,Water temperature,25,
Apr-14,Chemical Oxygen Demand (Mn),15,
Apr-14,Petroleum hydrocarbons,1,
Apr-14,Sodium,20,
Apr-14,Nickel,4,
Apr-14,Total hardness,16,
Apr-14,Chlorides,20,
Apr-14,Chromium,4,
Apr-14,Lead,4,
Apr-14,gamma-Hexachlorocyclohexane,17,
Apr-14,Oxygen saturation,8,
Apr-14,AGOC-3A,9,
Apr-14,Zinc,4,
Apr-14,Chlorodinine,9,
Apr-14,Ammonium,26,
Apr-14,Magnesium,20,
Apr-14,Total nitrogen,23,
Apr-14,"p,p-DDT",17,
Apr-14,Sulphates,14,
May-14,Nickel,2,
May-14,Magnesium,17,
May-14,Chlorides,17,
May-14,Copper,2,
May-14,Nitrites,27,
May-14,Ammonium,27,
May-14,Orthophosphate-phosphorus,27,
May-14,Sodium,7,
May-14,Methylosmoline,17,
May-14,Bicarbonates,11,
May-14,Cadmium,2,
May-14,Total nitrogen,24,
May-14,"p,p-DDT",14,
May-14,Water temperature,26,
May-14,Chemical Oxygen Demand (Cr),19,
May-14,Chemical Oxygen Demand (Mn),19,
May-14,Oxygen saturation,6,
May-14,Biochemical Oxygen,26,
May-14,Total dissolved salts,18,
May-14,Dissolved silicates,15,
May-14,Total phosphorus,27,
May-14,Mercury,2,
May-14,Anionic active surfactants,7,
May-14,Chlorodinine,17,
May-14,Total organic carbon,6,
May-14,AGOC-3A,17,
May-14,Atrazine,14,
May-14,Nitrates,27,
May-14,gamma-Hexachlorocyclohexane,14,
May-14,Calcium,17,
May-14,Macrozoobenthos,6,
May-14,Chromium,2,
May-14,Petroleum hydrocarbons,1,
May-14,Dissolved oxygen,25,
May-14,Dissolved organic carbon,1,
May-14,Potassium,7,
May-14,Zinc,2,
May-14,Lead,2,
May-14,Sulphates,13,
May-14,Arsenic,2,
May-14,Total hardness,12,
Jun-14,Mercury,8,
Jun-14,Water temperature,27,
Jun-14,Chromium,8,
Jun-14,Biochemical Oxygen,26,
Jun-14,Chlorodinine,13,
Jun-14,Dissolved oxygen,26,
Jun-14,Petroleum hydrocarbons,1,
Jun-14,Nickel,8,
Jun-14,Nitrites,27,
Jun-14,Dissolved organic carbon,1,
Jun-14,Total dissolved salts,21,
Jun-14,Potassium,21,
Jun-14,Total nitrogen,23,
Jun-14,Anionic active surfactants,11,
Jun-14,Total hardness,21,
Jun-14,Total organic carbon,6,
Jun-14,Arsenic,8,
Jun-14,Ammonium,27,
Jun-14,Total phosphorus,27,
Jun-14,Lead,8,
Jun-14,Chemical Oxygen Demand (Mn),21,
Jun-14,Dissolved silicates,16,
Jun-14,Chemical Oxygen Demand (Cr),21,
Jun-14,Cadmium,8,
Jun-14,Chlorides,21,
Jun-14,"p,p-DDT",17,
Jun-14,Manganese,19,
Jun-14,Sulphates,15,
Jun-14,Atrazine,17,
Jun-14,Bicarbonates,16,
Jun-14,Zinc,8,
Jun-14,Iron,6,
Jun-14,Nitrates,27,
Jun-14,Magnesium,21,
Jun-14,Sodium,21,
Jun-14,Copper,8,
Jun-14,Methylosmoline,13,
Jun-14,AGOC-3A,13,
Jun-14,gamma-Hexachlorocyclohexane,17,
Jun-14,Oxygen saturation,9,
Jun-14,Orthophosphate-phosphorus,27,
Jun-14,Aluminium,3,
Jun-14,Calcium,21,
Jul-14,Nitrites,23,
Jul-14,Dissolved silicates,12,
Jul-14,Sulphates,13,
Jul-14,Water temperature,21,
Jul-14,Nickel,7,
Jul-14,AGOC-3A,15,
Jul-14,Total dissolved salts,18,
Jul-14,Methylosmoline,15,
Jul-14,Total organic carbon,9,
Jul-14,Chemical Oxygen Demand (Mn),20,
Jul-14,Magnesium,19,
Jul-14,Dissolved organic carbon,1,
Jul-14,Atrazine,15,
Jul-14,Ammonium,23,
Jul-14,Potassium,16,
Jul-14,Chlorides,19,
Jul-14,Manganese,17,
Jul-14,Total phosphorus,23,
Jul-14,Total nitrogen,14,
Jul-14,Dissolved oxygen,21,
Jul-14,Oxygen saturation,10,
Jul-14,Iron,7,
Jul-14,Nitrates,23,
Jul-14,"p,p-DDT",15,
Jul-14,Petroleum hydrocarbons,1,
Jul-14,Copper,7,
Jul-14,Biochemical Oxygen,21,
Jul-14,Calcium,19,
Jul-14,Mercury,16,
Jul-14,Sodium,16,
Jul-14,Chlorodinine,15,
Jul-14,Chemical Oxygen Demand (Cr),21,
Jul-14,Cadmium,7,
Jul-14,Zinc,9,
Jul-14,Lead,7,
Jul-14,Arsenic,7,
Jul-14,Orthophosphate-phosphorus,23,
Jul-14,Total hardness,14,
Jul-14,Bicarbonates,13,
Jul-14,Anionic active surfactants,7,
Jul-14,gamma-Hexachlorocyclohexane,15,
Jul-14,Chromium,7,
Aug-14,Nitrites,32,
Aug-14,Dissolved oxygen,31,
Aug-14,Oxygen saturation,10,
Aug-14,Chemical Oxygen Demand (Cr),20,
Aug-14,Orthophosphate-phosphorus,32,
Aug-14,Iron,4,
Aug-14,Potassium,14,
Aug-14,Magnesium,19,
Aug-14,Petroleum hydrocarbons,4,
Aug-14,Atrazine,16,
Aug-14,Calcium,19,
Aug-14,Nickel,8,
Aug-14,Total hardness,15,
Aug-14,Bicarbonates,14,
Aug-14,Total phosphorus,32,
Aug-14,Lead,8,
Aug-14,Total dissolved salts,19,
Aug-14,Chemical Oxygen Demand (Mn),20,
Aug-14,Zinc,8,
Aug-14,Chromium,8,
Aug-14,Manganese,15,
Aug-14,Total organic carbon,5,
Aug-14,Cadmium,8,
Aug-14,Arsenic,8,
Aug-14,Mercury,11,
Aug-14,Nitrates,32,
Aug-14,Dissolved silicates,23,
Aug-14,Chlorodinine,15,
Aug-14,Sulphates,14,
Aug-14,Ammonium,32,
Aug-14,"p,p-DDT",16,
Aug-14,Biochemical Oxygen,30,
Aug-14,AGOC-3A,15,
Aug-14,Copper,8,
Aug-14,Total nitrogen,26,
Aug-14,gamma-Hexachlorocyclohexane,16,
Aug-14,Sodium,14,
Aug-14,Chlorides,20,
Aug-14,Methylosmoline,15,
Aug-14,Anionic active surfactants,7,
Aug-14,Water temperature,31,
Sep-14,Chromium,22,
Sep-14,Mercury,17,
Sep-14,Oxygen saturation,9,
Sep-14,Petroleum hydrocarbons,7,
Sep-14,Sodium,15,
Sep-14,Chlorides,26,
Sep-14,Nitrites,34,
Sep-14,Dissolved silicates,15,
Sep-14,Chlorodinine,13,
Sep-14,Nitrates,34,
Sep-14,Chemical Oxygen Demand (Cr),26,
Sep-14,gamma-Hexachlorocyclohexane,22,
Sep-14,Water temperature,27,
Sep-14,Magnesium,26,
Sep-14,Copper,22,
Sep-14,Total dissolved salts,25,
Sep-14,Potassium,15,
Sep-14,Sulphates,8,
Sep-14,Nickel,22,
Sep-14,Bicarbonates,20,
Sep-14,Lead,22,
Sep-14,Atrazine,22,
Sep-14,Methylosmoline,13,
Sep-14,Arsenic,22,
Sep-14,Iron,18,
Sep-14,Ammonium,34,
Sep-14,Cadmium,22,
Sep-14,Orthophosphate-phosphorus,34,
Sep-14,Dissolved oxygen,33,
Sep-14,Total organic carbon,5,
Sep-14,Total phosphorus,34,
Sep-14,Biochemical Oxygen,33,
Sep-14,Total hardness,21,
Sep-14,Anionic active surfactants,9,
Sep-14,Total nitrogen,22,
Sep-14,Dissolved organic carbon,1,
Sep-14,Total extractable matter,6,
Sep-14,AGOC-3A,13,
Sep-14,Zinc,22,
Sep-14,Chemical Oxygen Demand (Mn),25,
Sep-14,Manganese,34,
Sep-14,Calcium,26,
Sep-14,"p,p-DDT",22,
Oct-14,Atrazine,16,
Oct-14,Total organic carbon,7,
Oct-14,Calcium,23,
Oct-14,Silica (SiO2),2,
Oct-14,Biochemical Oxygen,28,
Oct-14,gamma-Hexachlorocyclohexane,16,
Oct-14,Arsenic,16,
Oct-14,Cadmium,16,
Oct-14,Dissolved silicates,15,
Oct-14,Dissolved oxygen,28,
Oct-14,Nickel,16,
Oct-14,Total nitrogen,26,
Oct-14,Chemical Oxygen Demand (Mn),23,
Oct-14,Copper,16,
Oct-14,Ammonium,29,
Oct-14,Water temperature,28,
Oct-14,Total phosphorus,29,
Oct-14,Methylosmoline,15,
Oct-14,Potassium,18,
Oct-14,Chemical Oxygen Demand (Cr),23,
Oct-14,Oxygen saturation,12,
Oct-14,Petroleum hydrocarbons,9,
Oct-14,Iron,12,
Oct-14,Lead,16,
Oct-14,Sulphates,15,
Oct-14,Anionic active surfactants,12,
Oct-14,Dissolved organic carbon,2,
Oct-14,Manganese,17,
Oct-14,Chromium,16,
Oct-14,Total dissolved salts,23,
Oct-14,Nitrates,29,
Oct-14,Mercury,11,
Oct-14,Nitrites,29,
Oct-14,Zinc,16,
Oct-14,Total hardness,19,
Oct-14,Bicarbonates,18,
Oct-14,Magnesium,23,
Oct-14,Orthophosphate-phosphorus,29,
Oct-14,"p,p-DDT",16,
Oct-14,Chlorides,23,
Oct-14,Chlorodinine,15,
Oct-14,Sodium,18,
Oct-14,AGOC-3A,15,
Nov-14,Potassium,6,
Nov-14,Chlorodinine,15,
Nov-14,Magnesium,26,
Nov-14,Sulphates,14,
Nov-14,Total nitrogen,37,
Nov-14,Calcium,26,
Nov-14,Iron,7,
Nov-14,Nitrites,37,
Nov-14,Anionic active surfactants,10,
Nov-14,gamma-Hexachlorocyclohexane,17,
Nov-14,Total hardness,18,
Nov-14,Chemical Oxygen Demand (Mn),23,
Nov-14,Cadmium,16,
Nov-14,Dissolved silicates,24,
Nov-14,Nitrates,37,
Nov-14,Arsenic,16,
Nov-14,Total phosphorus,37,
Nov-14,Mercury,11,
Nov-14,Orthophosphate-phosphorus,37,
Nov-14,Nickel,16,
Nov-14,Manganese,16,
Nov-14,Sodium,6,
Nov-14,Ammonium,37,
Nov-14,Biochemical Oxygen,33,
Nov-14,Total dissolved salts,25,
Nov-14,Atrazine,17,
Nov-14,Dissolved organic carbon,2,
Nov-14,Oxygen saturation,11,
Nov-14,AGOC-3A,15,
Nov-14,Zinc,16,
Nov-14,Water temperature,36,
Nov-14,Lead,16,
Nov-14,Dissolved oxygen,36,
Nov-14,Total organic carbon,6,
Nov-14,Copper,16,
Nov-14,Petroleum hydrocarbons,9,
Nov-14,Chemical Oxygen Demand (Cr),23,
Nov-14,Bicarbonates,17,
Nov-14,Chlorides,26,
Nov-14,"p,p-DDT",17,
Nov-14,Methylosmoline,15,
Nov-14,Chromium,16,
Dec-14,Magnesium,16,
Dec-14,Methylosmoline,15,
Dec-14,Iron,7,
Dec-14,Atrazine,12,
Dec-14,Dissolved silicates,14,
Dec-14,Zinc,13,
Dec-14,Biochemical Oxygen,27,
Dec-14,Bicarbonates,14,
Dec-14,Oxygen saturation,8,
Dec-14,Anionic active surfactants,7,
Dec-14,Ammonium,28,
Dec-14,Total hardness,15,
Dec-14,Chromium,13,
Dec-14,Total nitrogen,28,
Dec-14,Chlorides,16,
Dec-14,Nickel,10,
Dec-14,Sulphates,8,
Dec-14,Dissolved oxygen,27,
Dec-14,Chemical Oxygen Demand (Mn),17,
Dec-14,Water temperature,26,
Dec-14,Petroleum hydrocarbons,7,
Dec-14,Cadmium,13,
Dec-14,Total phosphorus,28,
Dec-14,Sodium,6,
Dec-14,Potassium,6,
Dec-14,Dissolved organic carbon,2,
Dec-14,Orthophosphate-phosphorus,28,
Dec-14,Copper,13,
Dec-14,Nitrites,28,
Dec-14,Chemical Oxygen Demand (Cr),17,
Dec-14,Lead,13,
Dec-14,Total organic carbon,7,
Dec-14,AGOC-3A,15,
Dec-14,Chlorodinine,15,
Dec-14,Nitrates,28,
Dec-14,Calcium,16,
Dec-14,Manganese,17,
Dec-14,"p,p-DDT",16,
Dec-14,Total dissolved salts,16,
Dec-14,gamma-Hexachlorocyclohexane,16,
Dec-14,Mercury,16,
Dec-14,Arsenic,13,
Jan-15,Atrazine,15,
Jan-15,Potassium,12,
Jan-15,Chlorodinine,14,
Jan-15,Iron,6,
Jan-15,Copper,6,
Jan-15,Lead,6,
Jan-15,Biochemical Oxygen,24,
Jan-15,Chemical Oxygen Demand (Cr),18,
Jan-15,"p,p-DDT",15,
Jan-15,Orthophosphate-phosphorus,25,
Jan-15,Mercury,11,
Jan-15,Manganese,17,
Jan-15,Bicarbonates,12,
Jan-15,Total organic carbon,7,
Jan-15,Dissolved oxygen,20,
Jan-15,AGOC-3A,14,
Jan-15,Chlorides,18,
Jan-15,Total nitrogen,23,
Jan-15,Anionic active surfactants,15,
Jan-15,Cadmium,6,
Jan-15,Total hardness,14,
Jan-15,Dissolved silicates,7,
Jan-15,Ammonium,25,
Jan-15,Petroleum hydrocarbons,13,
Jan-15,Sodium,12,
Jan-15,Sulphates,17,
Jan-15,Total dissolved phosphorus,18,
Jan-15,Zinc,1,
Jan-15,Oxygen saturation,13,
Jan-15,Chromium,6,
Jan-15,Magnesium,18,
Jan-15,Total dissolved salts,17,
Jan-15,Arsenic,7,
Jan-15,Chemical Oxygen Demand (Mn),15,
Jan-15,Nitrates,25,
Jan-15,Nitrites,25,
Jan-15,Calcium,18,
Jan-15,Water temperature,24,
Jan-15,gamma-Hexachlorocyclohexane,15,
Jan-15,Total phosphorus,25,
Jan-15,Nickel,6,
Jan-15,Methylosmoline,14,
Feb-15,Chemical Oxygen Demand (Mn),16,
Feb-15,Water temperature,24,
Feb-15,Total dissolved phosphorus,21,
Feb-15,Copper,8,
Feb-15,gamma-Hexachlorocyclohexane,16,
Feb-15,Arsenic,8,
Feb-15,Dissolved silicates,1,
Feb-15,Sodium,13,
Feb-15,Oxygen saturation,13,
Feb-15,AGOC-3A,15,
Feb-15,Total nitrogen,25,
Feb-15,Total organic carbon,6,
Feb-15,Biochemical Oxygen,24,
Feb-15,Chromium,7,
Feb-15,Manganese,27,
Feb-15,Nickel,8,
Feb-15,Magnesium,18,
Feb-15,Total hardness,14,
Feb-15,Chlorides,18,
Feb-15,Petroleum hydrocarbons,15,
Feb-15,Lead,8,
Feb-15,Chemical Oxygen Demand (Cr),16,
Feb-15,Orthophosphate-phosphorus,25,
Feb-15,Potassium,13,
Feb-15,Nitrates,25,
Feb-15,Cadmium,8,
Feb-15,Mercury,9,
Feb-15,Nitrites,25,
Feb-15,Sulphates,12,
Feb-15,Chlorodinine,15,
Feb-15,Bicarbonates,13,
Feb-15,Total phosphorus,25,
Feb-15,Iron,12,
Feb-15,Anionic active surfactants,9,
Feb-15,Calcium,18,
Feb-15,Total dissolved salts,17,
Feb-15,"p,p-DDT",16,
Feb-15,Dissolved oxygen,21,
Feb-15,Zinc,3,
Feb-15,Ammonium,25,
Feb-15,Methylosmoline,15,
Feb-15,Atrazine,16,
Mar-15,Bicarbonates,11,
Mar-15,Sodium,11,
Mar-15,Chemical Oxygen Demand (Cr),18,
Mar-15,Sulphates,15,
Mar-15,Potassium,11,
Mar-15,AGOC-3A,15,
Mar-15,"p,p-DDT",17,
Mar-15,Chlorides,16,
Mar-15,Petroleum hydrocarbons,10,
Mar-15,Total hardness,18,
Mar-15,Nickel,7,
Mar-15,Lead,7,
Mar-15,Total dissolved phosphorus,23,
Mar-15,Calcium,18,
Mar-15,Cadmium,7,
Mar-15,Total phosphorus,27,
Mar-15,Magnesium,18,
Mar-15,Oxygen saturation,13,
Mar-15,Copper,7,
Mar-15,Dissolved silicates,1,
Mar-15,Methylosmoline,15,
Mar-15,Nitrates,27,
Mar-15,Chlorodinine,15,
Mar-15,gamma-Hexachlorocyclohexane,17,
Mar-15,Manganese,22,
Mar-15,Zinc,2,
Mar-15,Chemical Oxygen Demand (Mn),16,
Mar-15,Ammonium,27,
Mar-15,Arsenic,7,
Mar-15,Anionic active surfactants,15,
Mar-15,Atrazine,17,
Mar-15,Total organic carbon,6,
Mar-15,Chromium,7,
Mar-15,Biochemical Oxygen,26,
Mar-15,Total dissolved salts,16,
Mar-15,Iron,10,
Mar-15,Nitrites,27,
Mar-15,Mercury,2,
Mar-15,Dissolved oxygen,23,
Mar-15,Water temperature,26,
Mar-15,Total nitrogen,27,
Mar-15,Orthophosphate-phosphorus,27,
Apr-15,Mercury,8,
Apr-15,Total phosphorus,25,
Apr-15,AGOC-3A,15,
Apr-15,Anionic active surfactants,3,
Apr-15,Oxygen saturation,11,
Apr-15,Calcium,16,
Apr-15,Sodium,4,
Apr-15,Ammonium,25,
Apr-15,Biochemical Oxygen,24,
Apr-15,Arsenic,7,
Apr-15,Petroleum hydrocarbons,5,
Apr-15,Chemical Oxygen Demand (Cr),16,
Apr-15,Chlorides,14,
Apr-15,Manganese,4,
Apr-15,Total organic carbon,4,
Apr-15,Methylosmoline,15,
Apr-15,Bicarbonates,10,
Apr-15,gamma-Hexachlorocyclohexane,15,
Apr-15,Total dissolved salts,14,
Apr-15,"p,p-DDT",15,
Apr-15,Atrazine,14,
Apr-15,Magnesium,16,
Apr-15,Total dissolved phosphorus,21,
Apr-15,Lead,6,
Apr-15,Total hardness,16,
Apr-15,Orthophosphate-phosphorus,25,
Apr-15,Nickel,6,
Apr-15,Nitrites,25,
Apr-15,Nitrates,25,
Apr-15,Chemical Oxygen Demand (Mn),16,
Apr-15,Iron,3,
Apr-15,Cadmium,6,
Apr-15,Copper,6,
Apr-15,Dissolved oxygen,21,
Apr-15,Water temperature,24,
Apr-15,Sulphates,8,
Apr-15,Chlorodinine,15,
Apr-15,Chromium,6,
Apr-15,Zinc,1,
Apr-15,Dissolved silicates,1,
Apr-15,Total nitrogen,23,
Apr-15,Potassium,4,
May-15,Total nitrogen,25,
May-15,Total organic carbon,6,
May-15,Copper,7,
May-15,Nitrates,27,
May-15,Water temperature,26,
May-15,Magnesium,18,
May-15,Arsenic,2,
May-15,Biochemical Oxygen,26,
May-15,Chemical Oxygen Demand (Mn),17,
May-15,Dissolved silicates,1,
May-15,Calcium,18,
May-15,"p,p-DDT",17,
May-15,Ammonium,27,
May-15,gamma-Hexachlorocyclohexane,17,
May-15,Total phosphorus,26,
May-15,Chlorides,18,
May-15,Nitrites,27,
May-15,Anionic active surfactants,5,
May-15,Oxygen saturation,13,
May-15,Zinc,2,
May-15,Atrazine,17,
May-15,Total hardness,18,
May-15,Sulphates,9,
May-15,Iron,11,
May-15,Cadmium,7,
May-15,AGOC-3A,15,
May-15,Total dissolved salts,17,
May-15,Lead,7,
May-15,Dissolved oxygen,23,
May-15,Chemical Oxygen Demand (Cr),18,
May-15,Chromium,7,
May-15,Nickel,7,
May-15,Methylosmoline,15,
May-15,Petroleum hydrocarbons,7,
May-15,Bicarbonates,12,
May-15,Chlorodinine,15,
May-15,Potassium,7,
May-15,Sodium,7,
May-15,Organic nitrogen,1,
May-15,Mercury,2,
May-15,Manganese,22,
May-15,Orthophosphate-phosphorus,26,
May-15,Total dissolved phosphorus,23,
Jun-15,Lead,7,
Jun-15,Cadmium,7,
Jun-15,Total nitrogen,26,
Jun-15,Sodium,13,
Jun-15,Iron,8,
Jun-15,AGOC-3A,15,
Jun-15,Nickel,7,
Jun-15,Magnesium,18,
Jun-15,Chlorodinine,15,
Jun-15,Methylosmoline,15,
Jun-15,Nitrites,27,
Jun-15,Water temperature,26,
Jun-15,Calcium,18,
Jun-15,Total dissolved salts,17,
Jun-15,Total hardness,18,
Jun-15,Sulphates,7,
Jun-15,Chlorides,18,
Jun-15,Ammonium,27,
Jun-15,Bicarbonates,13,
Jun-15,Dissolved oxygen,23,
Jun-15,Mercury,8,
Jun-15,Total phosphorus,26,
Jun-15,Oxygen saturation,13,
Jun-15,Chemical Oxygen Demand (Cr),18,
Jun-15,Orthophosphate-phosphorus,27,
Jun-15,Copper,6,
Jun-15,"p,p-DDT",18,
Jun-15,Petroleum hydrocarbons,6,
Jun-15,Biochemical Oxygen,26,
Jun-15,Dissolved silicates,1,
Jun-15,Nitrates,27,
Jun-15,Anionic active surfactants,5,
Jun-15,Chromium,6,
Jun-15,Total organic carbon,6,
Jun-15,gamma-Hexachlorocyclohexane,18,
Jun-15,Inorganic nitrogen,1,
Jun-15,Zinc,2,
Jun-15,Chemical Oxygen Demand (Mn),16,
Jun-15,Manganese,21,
Jun-15,Atrazine,16,
Jun-15,Total dissolved phosphorus,23,
Jun-15,Arsenic,1,
Jun-15,Potassium,13,
Jul-15,Bicarbonates,11,
Jul-15,Total dissolved salts,16,
Jul-15,Nitrates,25,
Jul-15,AGOC-3A,13,
Jul-15,Ammonium,28,
Jul-15,Copper,6,
Jul-15,Total dissolved phosphorus,23,
Jul-15,Oxygen saturation,13,
Jul-15,Anionic active surfactants,5,
Jul-15,Total organic carbon,6,
Jul-15,Petroleum hydrocarbons,6,
Jul-15,Atrazine,16,
Jul-15,Methylosmoline,13,
Jul-15,Dissolved silicates,1,
Jul-15,Arsenic,1,
Jul-15,Magnesium,18,
Jul-15,Chlorides,17,
Jul-15,Chromium,6,
Jul-15,Chemical Oxygen Demand (Cr),18,
Jul-15,Biochemical Oxygen,24,
Jul-15,Sodium,10,
Jul-15,Potassium,10,
Jul-15,Nitrites,28,
Jul-15,Calcium,18,
Jul-15,Zinc,1,
Jul-15,gamma-Hexachlorocyclohexane,16,
Jul-15,Water temperature,26,
Jul-15,Nickel,6,
Jul-15,Manganese,15,
Jul-15,Mercury,8,
Jul-15,Chemical Oxygen Demand (Mn),19,
Jul-15,"p,p-DDT",16,
Jul-15,Cadmium,6,
Jul-15,Sulphates,11,
Jul-15,Total nitrogen,28,
Jul-15,Chlorodinine,13,
Jul-15,Total phosphorus,28,
Jul-15,Orthophosphate-phosphorus,28,
Jul-15,Total hardness,17,
Jul-15,Iron,6,
Jul-15,Dissolved oxygen,23,
Jul-15,Lead,6,
Aug-15,Orthophosphate-phosphorus,33,
Aug-15,Total dissolved phosphorus,28,
Aug-15,Chlorides,17,
Aug-15,Lead,8,
Aug-15,Nitrates,33,
Aug-15,Ammonium,33,
Aug-15,Total organic carbon,6,
Aug-15,Water temperature,31,
Aug-15,Total phosphorus,33,
Aug-15,Sodium,5,
Aug-15,Magnesium,18,
Aug-15,Nitrites,33,
Aug-15,Calcium,18,
Aug-15,Iron,10,
Aug-15,Methylosmoline,15,
Aug-15,Dissolved oxygen,28,
Aug-15,Chemical Oxygen Demand (Cr),18,
Aug-15,Total nitrogen,30,
Aug-15,Chromium,7,
Aug-15,Petroleum hydrocarbons,6,
Aug-15,Chemical Oxygen Demand (Mn),16,
Aug-15,Total dissolved salts,16,
Aug-15,Manganese,23,
Aug-15,Potassium,5,
Aug-15,Cadmium,8,
Aug-15,Anionic active surfactants,5,
Aug-15,Biochemical Oxygen,31,
Aug-15,Bicarbonates,12,
Aug-15,Dissolved silicates,1,
Aug-15,Arsenic,2,
Aug-15,Atrazine,15,
Aug-15,Zinc,3,
Aug-15,Nickel,8,
Aug-15,Mercury,9,
Aug-15,Total hardness,17,
Aug-15,Oxygen saturation,13,
Aug-15,Copper,7,
Aug-15,gamma-Hexachlorocyclohexane,15,
Aug-15,Chlorodinine,15,
Aug-15,"p,p-DDT",15,
Aug-15,Sulphates,6,
Aug-15,AGOC-3A,15,
Sep-15,Methylosmoline,12,
Sep-15,Total organic carbon,6,
Sep-15,Chlorides,23,
Sep-15,Total dissolved salts,22,
Sep-15,Copper,7,
Sep-15,AGOC-3A,12,
Sep-15,Oxygen saturation,13,
Sep-15,Iron,10,
Sep-15,Anionic active surfactants,15,
Sep-15,Total dissolved phosphorus,21,
Sep-15,Nickel,7,
Sep-15,gamma-Hexachlorocyclohexane,22,
Sep-15,Dissolved silicates,1,
Sep-15,Water temperature,24,
Sep-15,Lead,7,
Sep-15,Manganese,24,
Sep-15,Calcium,22,
Sep-15,Sodium,11,
Sep-15,Nitrates,25,
Sep-15,Sulphates,17,
Sep-15,Magnesium,22,
Sep-15,Chemical Oxygen Demand (Mn),22,
Sep-15,Zinc,2,
Sep-15,Biochemical Oxygen,24,
Sep-15,Nitrites,25,
Sep-15,Chlorodinine,12,
Sep-15,Ammonium,25,
Sep-15,Atrazine,22,
Sep-15,Total hardness,22,
Sep-15,Cadmium,7,
Sep-15,Bicarbonates,12,
Sep-15,Mercury,8,
Sep-15,Chemical Oxygen Demand (Cr),23,
Sep-15,Total nitrogen,23,
Sep-15,Total phosphorus,25,
Sep-15,Orthophosphate-phosphorus,25,
Sep-15,Dissolved oxygen,23,
Sep-15,"p,p-DDT",22,
Sep-15,Arsenic,2,
Sep-15,Potassium,11,
Sep-15,Petroleum hydrocarbons,17,
Sep-15,Chromium,7,
Oct-15,Sodium,6,
Oct-15,Anionic active surfactants,5,
Oct-15,Cadmium,7,
Oct-15,Nitrates,28,
Oct-15,Chemical Oxygen Demand (Cr),18,
Oct-15,Lead,7,
Oct-15,gamma-Hexachlorocyclohexane,17,
Oct-15,Potassium,6,
Oct-15,Water temperature,27,
Oct-15,Nitrites,28,
Oct-15,Orthophosphate-phosphorus,28,
Oct-15,Calcium,17,
Oct-15,Total dissolved salts,17,
Oct-15,Mercury,2,
Oct-15,Chromium,6,
Oct-15,Total organic carbon,6,
Oct-15,Total phosphorus,28,
Oct-15,Atrazine,17,
Oct-15,Chlorides,18,
Oct-15,Biochemical Oxygen,27,
Oct-15,Nickel,6,
Oct-15,AGOC-3A,9,
Oct-15,Chlorodinine,9,
Oct-15,Dissolved oxygen,23,
Oct-15,Dissolved silicates,1,
Oct-15,Chemical Oxygen Demand (Mn),18,
Oct-15,Oxygen saturation,13,
Oct-15,Magnesium,17,
Oct-15,Total dissolved phosphorus,24,
Oct-15,Iron,11,
Oct-15,Ammonium,28,
Oct-15,Copper,6,
Oct-15,Sulphates,7,
Oct-15,Zinc,2,
Oct-15,Methylosmoline,9,
Oct-15,Bicarbonates,13,
Oct-15,Manganese,15,
Oct-15,Petroleum hydrocarbons,7,
Oct-15,Total nitrogen,26,
Oct-15,Total hardness,13,
Oct-15,"p,p-DDT",13,
Nov-15,Anionic active surfactants,9,
Nov-15,gamma-Hexachlorocyclohexane,15,
