,id,value,location,sample_date,measure,Month,Day,MonthName,Year,year
111995,2166383,1.11,Decha,2013-09-19,Lead,10,25,September,2013,2013
112017,2166859,0.5,Achara,2013-09-21,Lead,10,25,September,2013,2013
112054,2161695,1.0859999999999999,Boonsri,2013-09-26,Lead,10,25,September,2013,2013
112095,2162728,2.346,Boonsri,2013-09-26,Lead,10,25,September,2013,2013
112136,2163761,0.0,Boonsri,2013-09-26,Lead,10,25,September,2013,2013
112205,2188651,0.78,Kohsoom,2013-09-26,Lead,10,25,September,2013,2013
112275,2178685,4.0,Chai,2013-10-04,Lead,10,25,October,2013,2013
112305,2179657,4.2,Chai,2013-10-04,Lead,10,25,October,2013,2013
112335,2180633,4.5,Chai,2013-10-04,Lead,10,25,October,2013,2013
112497,2161774,1.0859999999999999,Boonsri,2013-10-18,Lead,10,25,October,2013,2013
112538,2162807,2.121,Boonsri,2013-10-18,Lead,10,25,October,2013,2013
112579,2163840,2.346,Boonsri,2013-10-18,Lead,10,25,October,2013,2013
112610,2166897,7.8,Achara,2013-10-18,Lead,10,25,October,2013,2013
112639,2166430,0.45,Decha,2013-10-19,Lead,10,25,October,2013,2013
112668,2188705,0.57,Kohsoom,2013-10-24,Lead,10,25,October,2013,2013
113065,2161857,1.7309999999999999,Boonsri,2013-11-14,Lead,10,25,November,2013,2013
113106,2162890,1.8630000000000002,Boonsri,2013-11-14,Lead,10,25,November,2013,2013
113147,2163923,1.905,Boonsri,2013-11-14,Lead,10,25,November,2013,2013
113178,2166933,0.5,Achara,2013-11-15,Lead,10,25,November,2013,2013
113253,2166475,0.97,Decha,2013-11-21,Lead,10,25,November,2013,2013
113304,2188755,0.0,Kohsoom,2013-11-21,Lead,10,25,November,2013,2013
113593,2188805,0.4,Kohsoom,2013-12-12,Lead,10,25,December,2013,2013
113625,2166522,3.5,Decha,2013-12-13,Lead,10,25,December,2013,2013
113646,2166969,0.5,Achara,2013-12-13,Lead,10,25,December,2013,2013
113719,2161943,1.4469999999999998,Boonsri,2013-12-14,Lead,10,25,December,2013,2013
113760,2162976,1.435,Boonsri,2013-12-14,Lead,10,25,December,2013,2013
113801,2164009,2.122,Boonsri,2013-12-14,Lead,10,25,December,2013,2013
113966,2622832,1.9,Kannika,2014-01-11,Lead,10,25,January,2014,2014
113998,2623333,1.9,Kannika,2014-01-11,Lead,10,25,January,2014,2014
114030,2623835,2.1,Kannika,2014-01-11,Lead,10,25,January,2014,2014
114202,2561130,0.0,Boonsri,2014-01-23,Lead,10,25,January,2014,2014
114240,2562442,0.0,Boonsri,2014-01-23,Lead,10,25,January,2014,2014
114278,2563537,0.0,Boonsri,2014-01-23,Lead,10,25,January,2014,2014
114390,2627331,0.0,Kohsoom,2014-01-23,Lead,11,25,January,2014,2014
114573,2561211,2.1069999999999998,Boonsri,2014-02-24,Lead,11,25,February,2014,2014
114608,2562523,2.375,Boonsri,2014-02-24,Lead,11,25,February,2014,2014
114643,2563618,1.139,Boonsri,2014-02-24,Lead,11,25,February,2014,2014
114686,2627377,1.1,Kohsoom,2014-02-28,Lead,11,26,February,2014,2014
115003,2561280,1.31,Boonsri,2014-03-15,Lead,11,26,March,2014,2014
115296,2627423,0.52,Kohsoom,2014-03-26,Lead,11,26,March,2014,2014
115805,2561428,1.466,Boonsri,2014-04-23,Lead,11,26,April,2014,2014
115839,2562695,1.412,Boonsri,2014-04-23,Lead,11,26,April,2014,2014
115872,2563790,1.305,Boonsri,2014-04-23,Lead,11,26,April,2014,2014
115906,2627469,0.52,Kohsoom,2014-04-23,Lead,11,26,April,2014,2014
116382,2561538,3.45,Boonsri,2014-05-22,Lead,11,26,May,2014,2014
116483,2627515,0.85,Kohsoom,2014-05-28,Lead,11,26,May,2014,2014
116594,2622981,3.3,Kannika,2014-06-12,Lead,11,26,June,2014,2014
116629,2623484,2.5,Kannika,2014-06-12,Lead,11,26,June,2014,2014
116664,2623986,2.5,Kannika,2014-06-12,Lead,11,26,June,2014,2014
117004,2561647,3.37,Boonsri,2014-06-21,Lead,11,26,June,2014,2014
117038,2562862,3.968,Boonsri,2014-06-21,Lead,11,26,June,2014,2014
117073,2563957,3.23,Boonsri,2014-06-21,Lead,11,26,June,2014,2014
117110,2566797,0.0,Decha,2014-06-21,Lead,11,26,June,2014,2014
117143,2627562,1.8,Kohsoom,2014-06-25,Lead,11,26,June,2014,2014
117384,2565074,1.9,Somchair,2014-07-12,Lead,11,26,July,2014,2014
117412,2566072,0.75,Busarakhan,2014-07-12,Lead,11,26,July,2014,2014
117601,2566845,1.52,Decha,2014-07-17,Lead,11,26,July,2014,2014
117651,2561761,3.8739999999999997,Boonsri,2014-07-23,Lead,11,26,July,2014,2014
117682,2562976,2.9139999999999997,Boonsri,2014-07-23,Lead,11,26,July,2014,2014
117713,2564071,1.578,Boonsri,2014-07-23,Lead,11,26,July,2014,2014
117750,2627608,0.0,Kohsoom,2014-07-23,Lead,11,26,July,2014,2014
118074,2566895,1.3,Decha,2014-08-16,Lead,11,26,August,2014,2014
118158,2624560,5.97,Sakda,2014-08-22,Lead,11,26,August,2014,2014
118192,2625057,0.75,Sakda,2014-08-22,Lead,11,26,August,2014,2014
118226,2625554,0.75,Sakda,2014-08-22,Lead,11,26,August,2014,2014
118308,2561872,2.113,Boonsri,2014-08-27,Lead,11,26,August,2014,2014
118343,2563087,2.504,Boonsri,2014-08-27,Lead,11,26,August,2014,2014
118378,2564182,2.614,Boonsri,2014-08-27,Lead,11,26,August,2014,2014
118432,2627654,0.0,Kohsoom,2014-08-27,Lead,11,26,August,2014,2014
118506,2565228,1.9,Somchair,2014-09-03,Lead,11,26,September,2014,2014
118533,2566226,2.5,Busarakhan,2014-09-03,Lead,11,26,September,2014,2014
118580,2578457,2.9,Chai,2014-09-05,Lead,11,26,September,2014,2014
118607,2579451,1.7,Chai,2014-09-05,Lead,11,26,September,2014,2014
118634,2580448,2.3,Chai,2014-09-05,Lead,11,26,September,2014,2014
118663,2623106,2.425,Kannika,2014-09-06,Lead,11,26,September,2014,2014
118696,2623607,2.5140000000000002,Kannika,2014-09-06,Lead,11,26,September,2014,2014
118730,2624111,2.7,Kannika,2014-09-06,Lead,11,26,September,2014,2014
118761,2624604,0.75,Sakda,2014-09-06,Lead,11,26,September,2014,2014
118794,2625101,0.75,Sakda,2014-09-06,Lead,11,26,September,2014,2014
118827,2625598,0.75,Sakda,2014-09-06,Lead,11,26,September,2014,2014
118919,2623150,0.75,Kannika,2014-09-11,Lead,11,26,September,2014,2014
118950,2623651,1.99,Kannika,2014-09-11,Lead,11,26,September,2014,2014
118981,2624155,4.352,Kannika,2014-09-11,Lead,11,26,September,2014,2014
119021,2624651,2.98,Sakda,2014-09-12,Lead,11,26,September,2014,2014
119051,2625148,2.29,Sakda,2014-09-12,Lead,11,26,September,2014,2014
119081,2625645,0.75,Sakda,2014-09-12,Lead,11,26,September,2014,2014
119175,2561971,2.115,Boonsri,2014-09-17,Lead,11,26,September,2014,2014
119209,2563156,2.009,Boonsri,2014-09-17,Lead,11,26,September,2014,2014
119244,2564252,2.275,Boonsri,2014-09-17,Lead,11,26,September,2014,2014
119326,2566963,1.93,Decha,2014-09-20,Lead,11,26,September,2014,2014
119362,2627700,0.0,Kohsoom,2014-09-24,Lead,11,26,September,2014,2014
119406,2578545,2.2,Chai,2014-10-08,Lead,11,26,October,2014,2014
119436,2579539,2.5,Chai,2014-10-08,Lead,11,26,October,2014,2014
119466,2580536,2.3,Chai,2014-10-08,Lead,11,26,October,2014,2014
119498,2623198,2.76,Kannika,2014-10-09,Lead,11,26,October,2014,2014
119532,2623700,3.57,Kannika,2014-10-09,Lead,11,26,October,2014,2014
119566,2624204,2.3,Kannika,2014-10-09,Lead,11,26,October,2014,2014
119596,2565328,1.9,Somchair,2014-10-10,Lead,11,26,October,2014,2014
119625,2566333,0.75,Busarakhan,2014-10-10,Lead,11,26,October,2014,2014
119696,2624698,0.75,Sakda,2014-10-15,Lead,11,26,October,2014,2014
119731,2625195,0.75,Sakda,2014-10-15,Lead,11,27,October,2014,2014
119766,2625692,0.75,Sakda,2014-10-15,Lead,11,27,October,2014,2014
119915,2567019,1.19,Decha,2014-10-18,Lead,11,27,October,2014,2014
119952,2562086,1.324,Boonsri,2014-10-23,Lead,11,27,October,2014,2014
119987,2563242,1.126,Boonsri,2014-10-23,Lead,11,27,October,2014,2014
120022,2564337,1.31,Boonsri,2014-10-23,Lead,11,27,October,2014,2014
120098,2627747,0.0,Kohsoom,2014-10-29,Lead,11,27,October,2014,2014
120186,2565401,2.7,Somchair,2014-11-02,Lead,11,27,November,2014,2014
120213,2566408,1.9,Busarakhan,2014-11-02,Lead,11,27,November,2014,2014
120239,2578626,1.8,Chai,2014-11-06,Lead,11,27,November,2014,2014
120265,2579620,1.9,Chai,2014-11-06,Lead,11,27,November,2014,2014
120291,2580617,1.6,Chai,2014-11-06,Lead,11,27,November,2014,2014
120321,2623243,1.53,Kannika,2014-11-06,Lead,11,27,November,2014,2014
120353,2623745,4.07,Kannika,2014-11-06,Lead,11,27,November,2014,2014
120385,2624249,4.13,Kannika,2014-11-06,Lead,11,27,November,2014,2014
120418,2624746,7.39,Sakda,2014-11-06,Lead,11,27,November,2014,2014
120451,2625243,2.93,Sakda,2014-11-06,Lead,11,27,November,2014,2014
120484,2625740,3.1,Sakda,2014-11-06,Lead,11,27,November,2014,2014
120716,2567074,1.15,Decha,2014-11-20,Lead,11,27,November,2014,2014
120843,2627791,0.62,Kohsoom,2014-11-26,Lead,11,27,November,2014,2014
120877,2562260,2.151,Boonsri,2014-11-27,Lead,11,27,November,2014,2014
120908,2563382,2.102,Boonsri,2014-11-27,Lead,11,27,November,2014,2014
120942,2564476,2.213,Boonsri,2014-11-27,Lead,11,27,November,2014,2014
121103,2565497,2.9,Somchair,2014-12-06,Lead,11,27,December,2014,2014
121131,2566508,2.0,Busarakhan,2014-12-06,Lead,11,27,December,2014,2014
121156,2567118,1.36,Decha,2014-12-10,Lead,11,27,December,2014,2014
121252,2562349,1.895,Boonsri,2014-12-11,Lead,11,27,December,2014,2014
121285,2563444,2.0069999999999997,Boonsri,2014-12-11,Lead,11,27,December,2014,2014
121318,2564539,1.8019999999999998,Boonsri,2014-12-11,Lead,11,27,December,2014,2014
121368,2623289,1.85,Kannika,2014-12-11,Lead,11,27,December,2014,2014
121400,2623791,0.75,Kannika,2014-12-11,Lead,11,27,December,2014,2014
121432,2624295,2.76,Kannika,2014-12-11,Lead,11,27,December,2014,2014
121464,2624792,1.78,Sakda,2014-12-11,Lead,11,27,December,2014,2014
121496,2625289,2.36,Sakda,2014-12-11,Lead,11,27,December,2014,2014
121528,2625786,1.85,Sakda,2014-12-11,Lead,11,27,December,2014,2014
121655,2627837,0.42,Kohsoom,2014-12-17,Lead,11,27,December,2014,2014
121693,3443468,3.05,Kannika,2015-01-08,Lead,11,27,January,2015,2015
121730,3444020,2.26,Kannika,2015-01-08,Lead,11,27,January,2015,2015
121767,3444574,4.45,Kannika,2015-01-08,Lead,11,27,January,2015,2015
121804,3445122,1.63,Sakda,2015-01-08,Lead,11,27,January,2015,2015
121841,3445675,2.15,Sakda,2015-01-08,Lead,11,27,January,2015,2015
121878,3446226,1.51,Sakda,2015-01-08,Lead,11,27,January,2015,2015
122427,3443517,2.48,Kannika,2015-02-12,Lead,11,27,February,2015,2015
122462,3444069,2.01,Kannika,2015-02-12,Lead,11,27,February,2015,2015
122497,3444623,2.61,Kannika,2015-02-12,Lead,11,27,February,2015,2015
122532,3445171,1.61,Sakda,2015-02-12,Lead,11,27,February,2015,2015
122567,3445724,1.58,Sakda,2015-02-12,Lead,11,27,February,2015,2015
122602,3446275,1.74,Sakda,2015-02-12,Lead,11,27,February,2015,2015
122734,3385426,1.9,Decha,2015-02-14,Lead,11,27,February,2015,2015
122859,3385974,0.5,Achara,2015-02-21,Lead,11,27,February,2015,2015
122988,3443565,1.21,Kannika,2015-03-12,Lead,11,27,March,2015,2015
123023,3444117,1.31,Kannika,2015-03-12,Lead,11,27,March,2015,2015
123057,3444667,1.35,Kannika,2015-03-12,Lead,11,27,March,2015,2015
123092,3445219,1.29,Sakda,2015-03-12,Lead,11,27,March,2015,2015
123127,3445772,1.25,Sakda,2015-03-12,Lead,11,27,March,2015,2015
123162,3446323,1.48,Sakda,2015-03-12,Lead,11,27,March,2015,2015
123532,3385482,8.64,Decha,2015-03-21,Lead,11,27,March,2015,2015
123596,3443607,2.69,Kannika,2015-04-02,Lead,11,27,April,2015,2015
123625,3444159,2.86,Kannika,2015-04-02,Lead,11,27,April,2015,2015
123654,3444709,2.97,Kannika,2015-04-02,Lead,11,27,April,2015,2015
123683,3445261,2.79,Sakda,2015-04-02,Lead,11,27,April,2015,2015
123712,3445814,2.7,Sakda,2015-04-02,Lead,11,27,April,2015,2015
123740,3446365,2.62,Sakda,2015-04-02,Lead,11,27,April,2015,2015
124236,3443652,1.01,Kannika,2015-05-14,Lead,11,27,May,2015,2015
124266,3444204,1.11,Kannika,2015-05-14,Lead,11,27,May,2015,2015
124295,3444752,1.13,Kannika,2015-05-14,Lead,11,27,May,2015,2015
124325,3445306,0.5,Sakda,2015-05-14,Lead,11,27,May,2015,2015
124355,3445858,0.5,Sakda,2015-05-14,Lead,11,27,May,2015,2015
124385,3446410,1.73,Sakda,2015-05-14,Lead,11,27,May,2015,2015
124610,3385574,1.36,Decha,2015-05-22,Lead,11,28,May,2015,2015
124757,3443698,0.5,Kannika,2015-06-04,Lead,11,28,June,2015,2015
124790,3444251,0.5,Kannika,2015-06-04,Lead,11,28,June,2015,2015
124823,3444799,0.5,Kannika,2015-06-04,Lead,11,28,June,2015,2015
125209,3445351,0.5,Sakda,2015-06-18,Lead,11,28,June,2015,2015
125242,3445903,0.5,Sakda,2015-06-18,Lead,11,28,June,2015,2015
125275,3446457,0.5,Sakda,2015-06-18,Lead,11,28,June,2015,2015
125305,3386135,2.5,Achara,2015-06-20,Lead,11,28,June,2015,2015
125387,3443745,2.39,Kannika,2015-07-02,Lead,11,28,July,2015,2015
125421,3444298,2.47,Kannika,2015-07-02,Lead,11,28,July,2015,2015
125455,3444846,2.64,Kannika,2015-07-02,Lead,11,28,July,2015,2015
125591,3445399,0.5,Sakda,2015-07-10,Lead,11,28,July,2015,2015
125624,3445951,0.5,Sakda,2015-07-10,Lead,11,28,July,2015,2015
125657,3446505,0.5,Sakda,2015-07-10,Lead,11,28,July,2015,2015
126221,3443789,1.01,Kannika,2015-08-19,Lead,12,28,August,2015,2015
126252,3444342,1.04,Kannika,2015-08-19,Lead,12,28,August,2015,2015
126283,3444890,1.04,Kannika,2015-08-19,Lead,12,28,August,2015,2015
126394,3385715,1.58,Decha,2015-08-20,Lead,12,28,August,2015,2015
126452,3445442,0.5,Sakda,2015-08-20,Lead,12,28,August,2015,2015
126482,3445994,0.5,Sakda,2015-08-20,Lead,12,28,August,2015,2015
126512,3446548,0.5,Sakda,2015-08-20,Lead,12,28,August,2015,2015
126574,3386218,0.5,Achara,2015-08-22,Lead,12,28,August,2015,2015
126937,3385771,1.83,Decha,2015-09-19,Lead,12,28,September,2015,2015
127121,3443837,2.02,Kannika,2015-09-24,Lead,12,28,September,2015,2015
127156,3444390,2.56,Kannika,2015-09-24,Lead,12,28,September,2015,2015
127191,3444938,2.0,Kannika,2015-09-24,Lead,12,28,September,2015,2015
127233,3445491,2.4,Sakda,2015-09-25,Lead,12,28,September,2015,2015
127269,3446043,1.96,Sakda,2015-09-25,Lead,12,28,September,2015,2015
127305,3446597,1.97,Sakda,2015-09-25,Lead,12,28,September,2015,2015
127372,3443885,1.53,Kannika,2015-10-08,Lead,12,28,October,2015,2015
127402,3444438,0.5,Kannika,2015-10-08,Lead,12,28,October,2015,2015
127433,3444987,0.5,Kannika,2015-10-08,Lead,12,28,October,2015,2015
127463,3445540,1.54,Sakda,2015-10-08,Lead,12,28,October,2015,2015
127493,3446091,1.77,Sakda,2015-10-08,Lead,12,28,October,2015,2015
127523,3446646,1.37,Sakda,2015-10-08,Lead,12,28,October,2015,2015
127642,3386301,0.5,Achara,2015-10-16,Lead,12,28,October,2015,2015
128147,3443929,1.09,Kannika,2015-11-19,Lead,12,28,November,2015,2015
128181,3444483,0.5,Kannika,2015-11-19,Lead,12,28,November,2015,2015
128215,3445031,0.5,Kannika,2015-11-19,Lead,12,28,November,2015,2015
128249,3445584,0.5,Sakda,2015-11-19,Lead,12,28,November,2015,2015
128283,3446135,0.5,Sakda,2015-11-19,Lead,12,28,November,2015,2015
128317,3446690,0.5,Sakda,2015-11-19,Lead,12,28,November,2015,2015
128774,3443974,1.52,Kannika,2015-12-10,Lead,12,28,December,2015,2015
128805,3444528,1.57,Kannika,2015-12-10,Lead,12,28,December,2015,2015
128836,3445076,1.72,Kannika,2015-12-10,Lead,12,28,December,2015,2015
128867,3445629,1.52,Sakda,2015-12-10,Lead,12,28,December,2015,2015
128898,3446180,1.42,Sakda,2015-12-10,Lead,12,28,December,2015,2015
128929,3446735,1.05,Sakda,2015-12-10,Lead,12,28,December,2015,2015
129158,3300203,0.0,Kannika,2016-01-09,Lead,12,28,January,2016,2016
129190,3300767,0.0,Kannika,2016-01-09,Lead,12,28,January,2016,2016
129222,3301334,0.0,Kannika,2016-01-09,Lead,12,28,January,2016,2016
129254,3301901,0.0,Sakda,2016-01-09,Lead,12,28,January,2016,2016
129286,3302436,0.0,Sakda,2016-01-09,Lead,12,28,January,2016,2016
129318,3302971,0.0,Sakda,2016-01-09,Lead,12,28,January,2016,2016
129414,3283450,0.0,Achara,2016-01-15,Lead,12,28,January,2016,2016
129439,3293542,1.973,Chai,2016-01-16,Lead,12,28,January,2016,2016
129462,3294542,1.973,Chai,2016-01-16,Lead,12,28,January,2016,2016
129485,3295847,1.973,Chai,2016-01-16,Lead,12,28,January,2016,2016
129662,3280979,4.938,Somchair,2016-02-06,Lead,12,28,February,2016,2016
129688,3281985,11.73,Busarakhan,2016-02-06,Lead,12,29,February,2016,2016
129740,3281023,6.595,Somchair,2016-02-11,Lead,12,29,February,2016,2016
129759,3282026,12.85,Busarakhan,2016-02-11,Lead,12,29,February,2016,2016
129785,3300246,0.0,Kannika,2016-02-11,Lead,12,29,February,2016,2016
129816,3300810,1.04,Kannika,2016-02-11,Lead,12,29,February,2016,2016
129847,3301377,0.0,Kannika,2016-02-11,Lead,12,29,February,2016,2016
129877,3301943,1.43,Sakda,2016-02-11,Lead,12,29,February,2016,2016
129907,3302478,1.47,Sakda,2016-02-11,Lead,12,29,February,2016,2016
129937,3303013,1.24,Sakda,2016-02-11,Lead,12,29,February,2016,2016
129987,3293613,1.973,Chai,2016-02-12,Lead,12,29,February,2016,2016
130007,3294637,1.973,Chai,2016-02-12,Lead,12,29,February,2016,2016
130026,3295918,4.53,Chai,2016-02-12,Lead,12,29,February,2016,2016
130330,3293680,1.973,Chai,2016-03-05,Lead,12,29,March,2016,2016
130353,3294722,1.973,Chai,2016-03-05,Lead,12,29,March,2016,2016
130376,3295985,1.973,Chai,2016-03-05,Lead,12,29,March,2016,2016
130416,3281095,6.5520000000000005,Somchair,2016-03-11,Lead,12,29,March,2016,2016
130440,3282098,6.462000000000001,Busarakhan,2016-03-11,Lead,12,29,March,2016,2016
130469,3300292,2.36,Kannika,2016-03-11,Lead,12,29,March,2016,2016
130502,3300856,2.38,Kannika,2016-03-11,Lead,12,29,March,2016,2016
130535,3301423,2.52,Kannika,2016-03-11,Lead,12,29,March,2016,2016
130568,3301989,3.34,Sakda,2016-03-11,Lead,12,29,March,2016,2016
130599,3302524,3.44,Sakda,2016-03-11,Lead,12,29,March,2016,2016
130630,3303059,3.46,Sakda,2016-03-11,Lead,12,29,March,2016,2016
130950,3293755,1.973,Chai,2016-04-01,Lead,12,29,April,2016,2016
130976,3294822,1.973,Chai,2016-04-01,Lead,12,29,April,2016,2016
131002,3296060,1.973,Chai,2016-04-01,Lead,12,29,April,2016,2016
131034,3300340,0.0,Kannika,2016-04-01,Lead,12,29,April,2016,2016
131067,3300904,0.0,Kannika,2016-04-01,Lead,12,29,April,2016,2016
131100,3301471,0.0,Kannika,2016-04-01,Lead,12,29,April,2016,2016
131133,3302033,0.0,Sakda,2016-04-01,Lead,12,29,April,2016,2016
131164,3302568,0.0,Sakda,2016-04-01,Lead,12,29,April,2016,2016
131195,3303103,0.0,Sakda,2016-04-01,Lead,12,29,April,2016,2016
131251,3281172,3.96,Somchair,2016-04-08,Lead,12,29,April,2016,2016
131278,3282173,9.172,Busarakhan,2016-04-08,Lead,12,29,April,2016,2016
131401,3283571,0.0,Achara,2016-04-16,Lead,12,29,April,2016,2016
131632,3293847,1.973,Chai,2016-05-12,Lead,12,29,May,2016,2016
131656,3294953,1.973,Chai,2016-05-12,Lead,12,29,May,2016,2016
131680,3296152,1.973,Chai,2016-05-12,Lead,12,29,May,2016,2016
131741,3300387,2.79,Kannika,2016-05-13,Lead,12,29,May,2016,2016
131774,3300951,2.42,Kannika,2016-05-13,Lead,12,29,May,2016,2016
131807,3301518,2.34,Kannika,2016-05-13,Lead,12,29,May,2016,2016
131840,3302077,3.16,Sakda,2016-05-13,Lead,12,29,May,2016,2016
131873,3302612,3.11,Sakda,2016-05-13,Lead,12,29,May,2016,2016
131906,3303147,3.07,Sakda,2016-05-13,Lead,12,29,May,2016,2016
131933,3281260,10.87,Somchair,2016-05-14,Lead,12,29,May,2016,2016
131957,3282261,6.4879999999999995,Busarakhan,2016-05-14,Lead,12,29,May,2016,2016
132250,3293920,1.973,Chai,2016-06-03,Lead,12,29,June,2016,2016
132274,3295045,1.973,Chai,2016-06-03,Lead,12,29,June,2016,2016
132298,3296225,1.973,Chai,2016-06-03,Lead,12,29,June,2016,2016
132328,3300435,1.82,Kannika,2016-06-03,Lead,12,29,June,2016,2016
132361,3300999,2.82,Kannika,2016-06-03,Lead,12,29,June,2016,2016
132394,3301566,3.08,Kannika,2016-06-03,Lead,12,29,June,2016,2016
132464,3302124,1.29,Sakda,2016-06-11,Lead,12,29,June,2016,2016
132495,3302659,1.38,Sakda,2016-06-11,Lead,12,29,June,2016,2016
132526,3303194,1.36,Sakda,2016-06-11,Lead,12,29,June,2016,2016
132680,3281343,6.67,Somchair,2016-06-16,Lead,12,29,June,2016,2016
132704,3282343,1.973,Busarakhan,2016-06-16,Lead,12,29,June,2016,2016
132888,3300482,3.35,Kannika,2016-07-01,Lead,12,29,July,2016,2016
132921,3301046,3.34,Kannika,2016-07-01,Lead,12,29,July,2016,2016
132954,3301613,2.86,Kannika,2016-07-01,Lead,12,30,July,2016,2016
133009,3293999,1.973,Chai,2016-07-02,Lead,12,30,July,2016,2016
133036,3295151,1.973,Chai,2016-07-02,Lead,12,30,July,2016,2016
133063,3296304,1.973,Chai,2016-07-02,Lead,12,30,July,2016,2016
133099,3302168,0.0,Sakda,2016-07-08,Lead,12,30,July,2016,2016
133130,3302703,0.0,Sakda,2016-07-08,Lead,12,30,July,2016,2016
133161,3303238,0.0,Sakda,2016-07-08,Lead,12,30,July,2016,2016
133274,3282417,6.274,Busarakhan,2016-07-14,Lead,12,30,July,2016,2016
133657,3294098,7.8967,Chai,2016-08-05,Lead,12,30,August,2016,2016
133681,3295281,4.9637,Chai,2016-08-05,Lead,12,30,August,2016,2016
133705,3296403,1.973,Chai,2016-08-05,Lead,12,30,August,2016,2016
133737,3300530,0.0,Kannika,2016-08-07,Lead,12,30,August,2016,2016
133770,3301094,0.0,Kannika,2016-08-07,Lead,12,30,August,2016,2016
133803,3301661,1.06,Kannika,2016-08-07,Lead,12,30,August,2016,2016
133833,3281510,1.973,Somchair,2016-08-11,Lead,12,30,August,2016,2016
133857,3282510,1.973,Busarakhan,2016-08-11,Lead,12,30,August,2016,2016
133994,3302214,2.94,Sakda,2016-08-19,Lead,12,30,August,2016,2016
134024,3302749,4.09,Sakda,2016-08-19,Lead,12,30,August,2016,2016
134054,3303284,3.69,Sakda,2016-08-19,Lead,12,30,August,2016,2016
134090,3283732,0.0,Achara,2016-08-20,Lead,12,30,August,2016,2016
134335,3294178,1.973,Chai,2016-09-03,Lead,12,30,September,2016,2016
134359,3295387,1.973,Chai,2016-09-03,Lead,12,30,September,2016,2016
134383,3296483,1.973,Chai,2016-09-03,Lead,12,30,September,2016,2016
134412,3302259,1.02,Sakda,2016-09-03,Lead,12,30,September,2016,2016
134443,3302794,0.0,Sakda,2016-09-03,Lead,12,30,September,2016,2016
134474,3303329,1.02,Sakda,2016-09-03,Lead,12,30,September,2016,2016
134566,3281589,13.74,Somchair,2016-09-09,Lead,12,30,September,2016,2016
134591,3282588,1.973,Busarakhan,2016-09-09,Lead,12,30,September,2016,2016
134686,3300577,1.69,Kannika,2016-09-16,Lead,12,30,September,2016,2016
134719,3301142,1.69,Kannika,2016-09-16,Lead,12,30,September,2016,2016
134752,3301709,1.47,Kannika,2016-09-16,Lead,12,30,September,2016,2016
135020,3302303,1.23,Sakda,2016-10-01,Lead,12,30,October,2016,2016
135051,3302838,1.51,Sakda,2016-10-01,Lead,12,30,October,2016,2016
135082,3303373,1.53,Sakda,2016-10-01,Lead,12,30,October,2016,2016
135115,3300625,2.06,Kannika,2016-10-02,Lead,12,30,October,2016,2016
135148,3301190,1.39,Kannika,2016-10-02,Lead,12,30,October,2016,2016
135181,3301757,1.29,Kannika,2016-10-02,Lead,12,30,October,2016,2016
135223,3294275,1.973,Chai,2016-10-08,Lead,12,30,October,2016,2016
135250,3295516,1.973,Chai,2016-10-08,Lead,12,30,October,2016,2016
135277,3296580,1.973,Chai,2016-10-08,Lead,12,30,October,2016,2016
135346,3281687,13.148,Somchair,2016-10-15,Lead,12,31,October,2016,2016
